,blacklisted,companyType,displayName,foundedYear,logo,parentCompany,stockTicker,stocksSummary,totalFunding,valuation
477,[],private,Lofelt,2014,{'url': 'https://uploads1.craft.co/uploads/company/logo/2783xx/278301/normal_533671cc0b73befa.png'},,,,6745373 USD,
478,[],private,Micro Center,1979,{'url': 'https://uploads5.craft.co/uploads/company/logo/2547xx/254711/normal_16862a8531991523.jpg'},,,,0 USD,
479,[],public,Steinhoff International,1964,{'url': 'https://uploads4.craft.co/uploads/company/logo/2336xx/233602/normal_e82e4585d885b16b.jpg'},,SNH.JO,67270000.0,0 USD,
480,[],private,Ettitude,2008,{'url': 'https://uploads3.craft.co/uploads/company/logo/945xx/94519/normal_b5c5625f46d2f96c.jpg'},,,,90000 USD,
481,[],subsidiary,Beats Electronics,2006,{'url': 'https://uploads3.craft.co/uploads/company/logo/514xx/51486/normal_482b1c749c2730a6.jpg'},{'displayName': 'Apple'},,,800000000 USD,
482,[],private,Conair,1959,{'url': 'https://uploads2.craft.co/uploads/company/logo/2547xx/254736/normal_16a3b5c2a2dfe720.png'},,,,0 USD,
483,[],subsidiary,B&Q,1969,{'url': 'https://uploads2.craft.co/uploads/company/logo/13519xx/1351922/normal_bb87ff39c48a0c67.jpg'},{'displayName': 'Kingfisher'},,,0 USD,
484,[],private,Hammock Boutique,2003,{'url': 'https://uploads2.craft.co/uploads/company/logo/2551xx/255142/normal_33c8005b3374e983.png'},,,,0 USD,
485,[],private,Able Industrial Products,1974,{'url': 'https://uploads4.craft.co/uploads/company/logo/5760xx/576024/normal_9bb50ca0f82bf054.png'},,,,0 USD,
486,[],private,Ayurshakha,2016,{'url': 'https://uploads1.craft.co/uploads/company/logo/2587xx/258782/normal_b7b1be111ddceee7.jpg'},,,,0 USD,
487,[],subsidiary,HandyHome,2015,{'url': 'https://uploads3.craft.co/uploads/company/logo/2437xx/243766/normal_KuTwYiXI_400x400.png'},{'displayName': 'UrbanClap'},,,500000 USD,
488,[],private,Holiday Companies,1928,{'url': 'https://uploads2.craft.co/uploads/company/logo/2546xx/254656/normal_32cbdac1ee7175f7.jpeg'},,,,0 USD,
489,[],private,einhorn,,{'url': 'https://uploads4.craft.co/uploads/company/logo/2559xx/255950/normal_29bd14423e9decc4.jpg'},,,,0 USD,
490,[],private,GrillSymbol,1998,{'url': 'https://uploads2.craft.co/uploads/company/logo/2593xx/259390/normal_1beb59a70abe3256.jpg'},,,,0 USD,
491,[],private,Olympic Arms,1956,{'url': 'https://uploads4.craft.co/uploads/company/logo/6183xx/618366/normal_0988ff4170197a68.gif'},,,,0 USD,
492,[],private,BEFORE Brands,2015,{'url': 'https://uploads4.craft.co/uploads/company/logo/2542xx/254273/normal_dad19b5ecad22038.jpg'},,,,48100000 USD,
493,[],private,gDiapers,2004,{'url': 'https://uploads3.craft.co/uploads/company/logo/1382xx/138203/normal_3e8de039ec2ad813.jpeg'},,,,5800000 USD,
494,[],private,Beach Camera,1983,{'url': 'https://uploads1.craft.co/uploads/company/logo/4488xx/448860/normal_77158d7baa411c36.png'},,,,0 USD,
495,[],private,Goxip,2014,{'url': 'https://uploads3.craft.co/uploads/company/logo/2487xx/248714/normal_5fa6ba16365ab78c.png'},,,,8020000 USD,
496,[],private,The Avedis Zildjian Company,1929,{'url': 'https://uploads3.craft.co/uploads/company/logo/4033xx/403378/normal_ad408da6844f5bfe.jpg'},,,,0 USD,
497,[],private,Glatt Stove,2013,{'url': 'https://uploads4.craft.co/uploads/company/logo/2555xx/255540/normal_3c3ccc1b8055b464.png'},,,,0 USD,
498,[],public,Fiskars,1984,{'url': 'https://uploads1.craft.co/uploads/company/logo/64xx/6407/normal_12a80b215079aa0d.jpg'},,FSKRS.HE,,0 USD,
499,[],subsidiary,KitchenAid,1919,{'url': 'https://uploads1.craft.co/uploads/company/logo/2642xx/264242/normal_536f0083b46ad0b5.png'},{'displayName': 'Whirlpool'},,,0 USD,
500,[],public,VESTEL,1984,{'url': 'https://uploads2.craft.co/uploads/company/logo/13451xx/1345104/normal_f06476741edc7e82.jpg'},,VESTL.IS,,0 USD,
501,[],private,Naya Health,2013,{'url': 'https://uploads5.craft.co/uploads/company/logo/2483xx/248342/normal_f2b3953f8e7d6da1.jpg'},,,,4600000 USD,
502,[],public,Wuestenrot or Wuerttembergische (W&W),,{'url': 'https://uploads5.craft.co/uploads/company/logo/2517xx/251768/normal_37c24abfec4f7677.jpg'},,WUW.F,2150000000.0,0 USD,
503,[],private,Friction Free Shaving,2015,{'url': 'https://uploads3.craft.co/uploads/company/logo/2577xx/257713/normal_cd5fb60475d8bd46.jpg'},,,,1780000 USD,
504,[],subsidiary,Chesapeake Bay Candle,1994,{'url': 'https://uploads2.craft.co/uploads/company/logo/2657xx/265708/normal_379869db5ddd0ca2.png'},{'displayName': 'Newell Brands'},,,0 USD,
505,[],private,Manpacks,2010,{'url': 'https://uploads3.craft.co/uploads/company/logo/513xx/51365/normal_92a40ced5fb2da05.jpg'},,,,500000 USD,
506,[],public,Banvit,1968,{'url': 'https://uploads1.craft.co/uploads/company/logo/7042xx/704249/normal_c083560620085b19.bin'},,BANVT.IS,,0 USD,
507,[],private,Selk'bag USA,2007,{'url': 'https://uploads2.craft.co/uploads/company/logo/2301xx/230166/normal_6587a49575c4bbde.png'},,,,0 USD,
508,[],public,Amica,1945,{'url': 'https://uploads1.craft.co/uploads/company/logo/13451xx/1345154/normal_3efe2594839ee853.jpg'},,AMC.XWAR,,0 USD,
509,[],private,Classic Specs,2010,{'url': 'https://uploads2.craft.co/uploads/company/logo/2564xx/256417/normal_2ca9f194404ebf85.jpg'},,,,0 USD,
510,[],public,KOKUYO,1905,{'url': 'https://uploads2.craft.co/uploads/company/logo/5114xx/511439/normal_fbc4a13dfbb9c796.png'},,7984.T,,0 USD,
511,[],private,AKDY Imports,2006,{'url': 'https://uploads2.craft.co/uploads/company/logo/2467xx/246731/normal_6bKHsAY-.jpeg'},,,,0 USD,
512,[],private,Wilson Combat,1977,{'url': 'https://uploads2.craft.co/uploads/company/logo/3682xx/368272/normal_a4122a2e126d50c5.jpg'},,,,0 USD,
513,[],private,Mobovida,2001,{'url': 'https://uploads4.craft.co/uploads/company/logo/2538xx/253856/normal_9e2cca1d61bdedec.jpg'},,,,1000000 USD,
514,[],private,Card Isle,2013,{'url': 'https://uploads3.craft.co/uploads/company/logo/1581xx/158182/normal_595384ef1b1ea23f.png'},,,,1080000 USD,
515,[],public,Ekornes,1934,{'url': 'https://uploads3.craft.co/uploads/company/logo/6898xx/689837/normal_a36c8d424155d456.png'},,EKO.NO,,0 USD,
516,[],private,Copia,2010,{'url': 'https://uploads5.craft.co/uploads/company/logo/2095xx/209597/normal_58fcc7aed1e6b3cd.png'},,,,0 USD,
517,[],subsidiary,Amplify Snack Brands,2010,{'url': 'https://uploads2.craft.co/uploads/company/logo/2492xx/249284/normal_d9e77ddd7231fdda.jpg'},{'displayName': 'Hershey'},BETR,920878896.0,0 USD,
518,[],private,Innox Trading,2001,{'url': 'https://uploads1.craft.co/uploads/company/logo/2576xx/257600/normal_e73f5b0f86eaee1a.png'},,,,0 USD,
519,[],private,Best Products,,{'url': 'https://uploads5.craft.co/uploads/company/logo/2833xx/283367/normal_b726b792cbb0cbe9.png'},,,,0 USD,
520,[],private,Wadi,2015,{'url': 'https://uploads5.craft.co/uploads/company/logo/2471xx/247110/normal_9743402f483c84c6.jpg'},,,,67000000 USD,
521,[],subsidiary,Jamo,1968,{'url': 'https://uploads3.craft.co/uploads/company/logo/5817xx/581796/normal_f52f669a3bcd0f7c.jpeg'},{'displayName': 'Klipsch'},,,0 USD,
522,[],private,Bespoke Post,2011,{'url': 'https://uploads2.craft.co/uploads/company/logo/875xx/87571/normal_3cc190f9efc2a9d0.jpg'},,,,8875000 USD,
523,[],private,Mommy's Bliss,1999,{'url': 'https://uploads5.craft.co/uploads/company/logo/35xx/3592/normal_796de53d4bd3d7b8.jpeg'},,,,0 USD,
524,[],private,Combat Gent,2011,{'url': 'https://uploads4.craft.co/uploads/company/logo/2513xx/251394/normal_ce38da6f0c6868ed.jpeg'},,,,1840000 USD,
525,[],private,Balsam Brands,2006,{'url': 'https://uploads1.craft.co/uploads/company/logo/55xx/5540/normal_5887ba91901ebda3.png'},,,,0 USD,
526,[],private,FANCHEST,2015,{'url': 'https://uploads3.craft.co/uploads/company/logo/2789xx/278994/normal_945e2e7c5c2911e3.png'},,,,4000000 USD,
527,[],private,Bellroy,2010,{'url': 'https://uploads1.craft.co/uploads/company/logo/2553xx/255372/normal_776213a887546b10.jpeg'},,,,0 USD,
528,[],private,Dazadi,2002,{'url': 'https://uploads4.craft.co/uploads/company/logo/56xx/5686/normal_ed5c592f3d4f305c.jpeg'},,,,0 USD,
529,[],private,check24,1999,{'url': 'https://uploads1.craft.co/uploads/company/logo/599xx/59940/normal_b89afb35464bac42.jpg'},,,,0 USD,
530,[],private,Motherlove Herbal Company,1990,{'url': 'https://uploads1.craft.co/uploads/company/logo/2554xx/255471/normal_e52bee1133eec24a.jpeg'},,,,0 USD,
531,[],private,Papier,2015,{'url': 'https://uploads2.craft.co/uploads/company/logo/2588xx/258852/normal_e2d8e6b9cf629d3e.jpg'},,,,14833600 USD,
532,[],private,Mejuri,2013,{'url': 'https://uploads1.craft.co/uploads/company/logo/1395xx/139533/normal_30fd83a592f25fcd.png'},,,,28044050 USD,
533,[],private,Horizn Studios,2015,{'url': 'https://uploads5.craft.co/uploads/company/logo/2778xx/277866/normal_578ab9a11e635032.jpg'},,,,18224490 USD,
534,[],private,Studio Calico,2007,{'url': 'https://uploads2.craft.co/uploads/company/logo/2191xx/219181/normal_84a0a2d16ba0be81.jpg'},,,,0 USD,
535,[],public,Migros Ticaret,1954,{'url': 'https://uploads4.craft.co/uploads/company/logo/13450xx/1345078/normal_c9f619d831ac95c1.png'},,MGROS.IS,,0 USD,
536,[],subsidiary,ConsumerSearch,1999,{'url': 'https://uploads5.craft.co/uploads/company/logo/2834xx/283471/normal_3826b25ed8797cdb.png'},{'displayName': 'Dotdash'},,,0 USD,
537,[],private,Bixbee,2011,{'url': 'https://uploads4.craft.co/uploads/company/logo/2546xx/254640/normal_d7cf8a4980c9022b.jpeg'},,,,0 USD,
538,[],private,Starkey Hearing Technologies,1967,{'url': 'https://uploads4.craft.co/uploads/company/logo/14xx/1449/normal_2c4226db4b16de97.jpg'},,,,0 USD,
539,[],private,GladRags,1993,{'url': 'https://uploads2.craft.co/uploads/company/logo/2544xx/254464/normal_2422d1c1005fb333.jpg'},,,,0 USD,
540,[],public,Simmons First National,1903,{'url': 'https://uploads2.craft.co/uploads/company/logo/1691xx/169110/normal_46de5a03ac8501e8.png'},,SFNC,2269134000.0,0 USD,2269134000 USD
541,[],private,Full Circle Home,2009,{'url': 'https://uploads1.craft.co/uploads/company/logo/34xx/3474/normal_91d299ac4eb1684e.jpg'},,,,0 USD,
542,[],private,HealthKart,2011,{'url': 'https://uploads2.craft.co/uploads/company/logo/8623xx/862352/normal_318a9bc78130eea2.png'},,,,47000000 USD,
543,[],private,EZPrints,1998,{'url': 'https://uploads4.craft.co/uploads/company/logo/518xx/51874/normal_b1511a03a5e5062b.jpg'},,,,14700000 USD,
544,[],private,Greca,2009,{'url': 'https://uploads3.craft.co/uploads/company/logo/2547xx/254716/normal_a831fffed09e7bfd.png'},,,,0 USD,
545,[],private,Gristedes,1888,{'url': 'https://uploads3.craft.co/uploads/company/logo/2545xx/254588/normal_396f1447d7da6479.png'},,,,0 USD,
546,[],public,Godrej,,{'url': 'https://uploads1.craft.co/uploads/company/logo/2536xx/253664/normal_d279f059f6bb2640.png'},,GODREJIND.NS,,0 USD,
547,[],private,SmokingPipes.com,,{'url': 'https://uploads4.craft.co/uploads/company/logo/55xx/5541/normal_45110e519b061354.jpg'},,,,0 USD,
548,[],subsidiary,Cafe Coffee Day,1996,{'url': 'https://uploads3.craft.co/uploads/company/logo/9223xx/922315/normal_684d7b9e1fc79707.jpg'},,,,71000000 USD,
549,[],private,Merchandize Liquidators,2003,{'url': 'https://uploads5.craft.co/uploads/company/logo/2052xx/205218/normal_32a67223af95412f.jpeg'},,,,0 USD,
550,[],private,Beam Technologies,2012,{'url': 'https://uploads4.craft.co/uploads/company/logo/1076xx/107613/normal_d9c6896b80f95d54.png'},,,,88430000 USD,
551,[],public,Kesko,1940,{'url': 'https://uploads3.craft.co/uploads/company/logo/64xx/6459/normal_13af9efd86285ad0.jpg'},,KESKOB.HE,,0 USD,
552,[],subsidiary,Kit Tech,2015,{'url': 'https://uploads2.craft.co/uploads/company/logo/2534xx/253427/normal_dfa5da9611fab7f8.jpg'},{'displayName': 'Patreon'},,,2500000 USD,
553,[],private,Good Cloth,,{'url': 'https://uploads1.craft.co/uploads/company/logo/2559xx/255906/normal_de9d52c6f16e865e.png'},,,,0 USD,
554,[],private,Farm Dog Naturals,2007,{'url': 'https://uploads4.craft.co/uploads/company/logo/2557xx/255750/normal_20338c40058a4ded.jpg'},,,,0 USD,
555,[],private,All Across Africa,2013,{'url': 'https://uploads3.craft.co/uploads/company/logo/2554xx/255438/normal_81d072bc5bb4e77b.jpg'},,,,0 USD,
556,[],private,FGS&Co.,2014,{'url': 'https://uploads2.craft.co/uploads/company/logo/2554xx/255401/normal_6888dabc89833c0d.jpg'},,,,0 USD,
557,[],private,BigBuy,2011,{'url': 'https://uploads5.craft.co/uploads/company/logo/1152xx/115241/normal_52677aebe9734e8f.jpg'},,,,0 USD,
558,[],public,Manutan International,1966,{'url': 'https://uploads5.craft.co/uploads/company/logo/5173xx/517327/normal_053ff77234b6df1d.png'},,MAN.PA,,0 USD,
559,[],private,Meliora Cleaning Products,2013,{'url': 'https://uploads1.craft.co/uploads/company/logo/2553xx/255352/normal_e88b3cfb70a28489.jpg'},,,,0 USD,
560,[],private,Purely Lush,,{'url': 'https://uploads1.craft.co/uploads/company/logo/2588xx/258845/normal_4b80bdf793ca4b5b.jpg'},,,,0 USD,
561,[],private,Upworthy,2012,{'url': 'https://uploads2.craft.co/uploads/company/logo/8xx/807/normal_J2Qctbjj.png'},,,,12000000 USD,
562,[],private,Skylar,2017,{'url': 'https://uploads3.craft.co/uploads/company/logo/2826xx/282649/normal_a7da5cf16438c3a7.jpg'},,,,11000000 USD,
563,[],subsidiary,Water Pik,1962,{'url': 'https://uploads2.craft.co/uploads/company/logo/2591xx/259109/normal_543db350535cc9fc.jpg'},{'displayName': 'Church & Dwight'},,,0 USD,
564,[],subsidiary,Manicube,2012,{'url': 'https://uploads4.craft.co/uploads/company/logo/1733xx/173303/normal_d07059211d178b5d.png'},,,,5000000 USD,
565,[],private,FloBeds,1979,{'url': 'https://uploads4.craft.co/uploads/company/logo/2559xx/255927/normal_190bbccf3aa574ed.jpg'},,,,0 USD,
566,[],private,Colorescience,2000,{'url': 'https://uploads4.craft.co/uploads/company/logo/1207xx/120737/normal_678ed25dd40bdf5d.png'},,,,46500000 USD,
567,[],private,IdeaStream Consumer Products,2002,{'url': 'https://uploads1.craft.co/uploads/company/logo/37xx/3713/normal_67c84f530a1a8433.png'},,,,0 USD,
568,[],public,L'OCCITANE,1976,{'url': 'https://uploads1.craft.co/uploads/company/logo/9109xx/910918/normal_d2dc0e985d6c81b6.png'},,0973.HK,,0 USD,
569,[],public,Pittards,1826,{'url': 'https://uploads1.craft.co/uploads/company/logo/96xx/9690/normal_f8f2e45122dec53f.png'},,PTD.L,,0 USD,
570,[],private,Phlur,2015,{'url': 'https://uploads3.craft.co/uploads/company/logo/13456xx/1345635/normal_d79ee67bd9624cc3.png'},,,,19100000 USD,
571,[],private,Rolex,1905,{'url': 'https://uploads4.craft.co/uploads/company/logo/3353xx/335377/normal_1f95e58d70fb445e.jpg'},,,,0 USD,
572,[],private,Maya Network,,{'url': 'https://uploads1.craft.co/uploads/company/logo/2470xx/247036/normal_92364648c6bad20e.png'},,,,0 USD,
573,[],private,Atlanta Light Bulbs,1981,{'url': 'https://uploads4.craft.co/uploads/company/logo/13031xx/1303105/normal_bfe3d2f4383f6075.png'},,,,0 USD,
574,[],subsidiary,LoveHoney,2002,{'url': 'https://uploads5.craft.co/uploads/company/logo/6504xx/650467/normal_a4102f52523d3543.jpg'},,,,0 USD,
575,[],subsidiary,Thomas Pink,1984,{'url': 'https://uploads3.craft.co/uploads/company/logo/12651xx/1265178/normal_6e9f51ae8629757b.jpg'},{'displayName': 'LVMH'},,,0 USD,
576,[],private,Ditto Sustainable Brand Solutions,2006,{'url': 'https://uploads2.craft.co/uploads/company/logo/2547xx/254720/normal_423cf8edc80d7d31.jpeg'},,,,0 USD,
577,[],private,Supr Daily,2015,{'url': 'https://uploads4.craft.co/uploads/company/logo/2567xx/256733/normal_7f38b2c3a25ed450.jpg'},,,,1670000 USD,
578,[],public,BJ's Wholesale Club,1984,{'url': 'https://uploads2.craft.co/uploads/company/logo/13611xx/1361155/normal_f10161d0665eefe6.jpeg'},,BJ,3303067950.0,0 USD,3303067950 USD
579,[],public,Adolfo Dominguez,1973,{'url': 'https://uploads3.craft.co/uploads/company/logo/5463xx/546368/normal_c846bc9d3f1d2813.jpg'},,ADZ.MC,255300.0,0 USD,255300 USD
580,[],private,Pacific Market International,1983,{'url': 'https://uploads2.craft.co/uploads/company/logo/2105xx/210569/normal_68945ce4f5453393.jpg'},,,,0 USD,
581,[],private,Flambeau Rivers Papers,,{'url': 'https://uploads1.craft.co/uploads/company/logo/2515xx/251524/normal_9879599b7bdfdce8.png'},,,,0 USD,
582,[],subsidiary,NYX Professional Makeup,1999,{'url': 'https://uploads1.craft.co/uploads/company/logo/1960xx/196043/normal_5d09b73b919b1aab.jpg'},"{'displayName': ""L'Oreal""}",,,0 USD,
583,[],private,Peavey,1965,{'url': 'https://uploads2.craft.co/uploads/company/logo/2982xx/298237/normal_3a843165bdc596c8.jpg'},,,,0 USD,
584,[],subsidiary,SkinCeuticals,1997,{'url': 'https://uploads5.craft.co/uploads/company/logo/2796xx/279652/normal_3de5396c7b211f7e.png'},"{'displayName': ""L'Oreal""}",,,0 USD,
585,[],private,Farver True Value Hardware,1993,{'url': 'https://uploads5.craft.co/uploads/company/logo/8468xx/846829/normal_49522f038d2cd661.png'},,,,0 USD,
586,[],private,Planet Ayurveda,,{'url': 'https://uploads2.craft.co/uploads/company/logo/5955xx/595570/normal_ed1fb4587f8ccaa8.jpg'},,,,0 USD,
587,[],private,Red Wing Shoe,1905,{'url': 'https://uploads2.craft.co/uploads/company/logo/5717xx/571758/normal_8ae58745fc214179.jpg'},,,,0 USD,
588,[],private,Alexander Mcqueen,1992,{'url': 'https://uploads4.craft.co/uploads/company/logo/13615xx/1361520/normal_41b464c792d37ddd.jpeg'},,,,0 USD,
589,[],private,Dolium Bodega Subterranea,,{'url': 'https://uploads1.craft.co/uploads/company/logo/2550xx/255080/normal_cfa9df037f74ee61.jpg'},,,,0 USD,
590,[],private,ChargeTech,2011,{'url': 'https://uploads4.craft.co/uploads/company/logo/12746xx/1274676/normal_930321dabfc54b9d.jpg'},,,,0 USD,
591,[],subsidiary,IWC Schaffhausen,1868,{'url': 'https://uploads3.craft.co/uploads/company/logo/5793xx/579318/normal_06041ac5069507ec.jpeg'},{'displayName': 'Richemont'},,,0 USD,
592,[],private,Incipio,1999,{'url': 'https://uploads2.craft.co/uploads/company/logo/9479xx/947914/normal_c53b54186e560574.jpeg'},,,,0 USD,
593,[],private,Florismart,2014,{'url': 'https://uploads4.craft.co/uploads/company/logo/2569xx/256988/normal_602e67dcd28412d9.jpg'},,,,3113000 USD,
594,[],subsidiary,Wausau Paper,1899,{'url': 'https://uploads4.craft.co/uploads/company/logo/119xx/11918/normal_c5d1af7b58e6fd57.png'},{'displayName': 'Svenska Cellulosa'},WPP,14683696917.0,0 USD,
595,[],public,Rallye,,{'url': 'https://uploads1.craft.co/uploads/company/logo/61xx/6170/normal_dc850f251cd4a701.png'},,RAL.PA,760100000.0,0 USD,
596,[],private,Goorin Bros.,1895,{'url': 'https://uploads3.craft.co/uploads/company/logo/4789xx/478960/normal_154bbbf3d0686aaf.jpg'},,,,0 USD,
597,[],private,Ten One Design,2007,{'url': 'https://uploads2.craft.co/uploads/company/logo/2179xx/217986/normal_fdd476c0b28e6e55.png'},,,,0 USD,
598,[],private,Love Culture,,{'url': 'https://uploads1.craft.co/uploads/company/logo/5916xx/591616/normal_3d2b1856e79e91fa.jpg'},,,,0 USD,
599,[],private,The Office Dealer,2009,{'url': 'https://uploads2.craft.co/uploads/company/logo/736xx/73664/normal_44ee52cd950e43e7.png'},,,,0 USD,
600,[],public,Allied Telesis Holdings,1987,{'url': 'https://uploads2.craft.co/uploads/company/logo/4244xx/424468/normal_4351011821348cf8.png'},,6835.T,,0 USD,
601,[],private,ProClip USA,2004,{'url': 'https://uploads4.craft.co/uploads/company/logo/13393xx/1339388/normal_074944345e97ab0c.png'},,,,0 USD,
602,[],private,CAIG Laboratories,1956,{'url': 'https://uploads4.craft.co/uploads/company/logo/3008xx/300817/normal_e4808c01d098e95d.png'},,,,0 USD,
603,[],subsidiary,BSH,1992,{'url': 'https://uploads2.craft.co/uploads/company/logo/2495xx/249572/normal_66c59a5897171102.png'},{'displayName': 'Bosch'},,,0 USD,
604,[],private,BRANDLESS,2015,{'url': 'https://uploads3.craft.co/uploads/company/logo/2541xx/254133/normal_8f6fce3108f8af51.jpg'},,,,275000000 USD,
605,[],private,Milliken & Company,1865,{'url': 'https://uploads2.craft.co/uploads/company/logo/4581xx/458106/normal_8898444d1c3ac5f4.jpg'},,,,0 USD,
606,[],private,Davis Instruments,1969,{'url': 'https://uploads3.craft.co/uploads/company/logo/6514xx/651404/normal_d41117241c6d9304.jpg'},,,,0 USD,
607,[],private,Elkay,1920,{'url': 'https://uploads3.craft.co/uploads/company/logo/6011xx/601191/normal_2f8ee1c654937e94.jpg'},,,,0 USD,
608,[],private,Bodet,1990,{'url': 'https://uploads1.craft.co/uploads/company/logo/8279xx/827933/normal_d8a41b2e7a18b322.jpg'},,,,0 USD,
609,[],private,Tallan,1985,{'url': 'https://uploads5.craft.co/uploads/company/logo/289xx/28996/normal_8b415ff856337213.jpg'},,,,30000000 USD,
610,[],private,Writey,2010,{'url': 'https://uploads5.craft.co/uploads/company/logo/520xx/52062/normal_1566a292b33cc360.png'},,,,0 USD,
